domain,1CSE_G1,2CSE_G1,4CSE_G1,8CSE_G1,64CSE_G1,1CSE_G2,2CSE_G2,4CSE_G2,8CSE_G2,64CSE_G2,id,cluster,genes,DnaBinding,DnaBinding_each
chr11_19800000_20720000,-0.047890997,-0.036916753,0.01602091,0.185132632,0.435307323,0.007503983,-0.143066675,0.05692871,0.114140643,0.483717038,604,9,Spred2; Actr2; Gm12030; Gm12031; Gm26253; Rab1; Cep68; Rpl12-ps2; Slc1a4; Gm12033; Gm12034; Sertad2; Gm12035; Aftph,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr11_29920000_31640000,-0.015927375,0.004986448,0.097599701,0.314646034,0.289670708,-0.129628564,-0.033711126,0.122106368,0.288250264,0.248027396,626,9,Eml6; Gm12095; Sptbn1; Gm29237; Gm8098; 4930505A04Rik; Acyp2; Gm12096; Gm12098; Gm12097; Gm12099; Gm12100; Gm12101; Psme4; Gm12103; Gpr75; Asb3; Gm12104; Erlec1; Chac2; Gm12102; Gm12105; Gm12106; Gm17332; Stc2,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr11_49640000_50440000,0.020425481,-0.104334397,0.002141224,0.36606598,0.241148032,-0.166746178,0.110933973,0.367027927,0.26512414,0.334928049,657,9,Flt4; Scgb3a1; Cnot6; Gm12191; Gm12192; Gm23813; Gm12193; Gfpt2; Mapk9; Gm23492; Rasgef1c; Rnf130; Mir340; Gm12194; Tbc1d9b; Gm12195; Mrnip; Sqstm1; Mgat4b; Mir6919; Ltc4s; Gm26542; Maml1; Canx; Gm12196; Cby3; Mir804; Hnrnph1; Rufy1,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr11_58240000_58880000,-0.918012519,-0.75209068,-0.833008854,-0.844036495,-0.826289454,-0.715742733,-0.715694501,-0.529372371,-0.598502749,-0.56843145,673,9,4930438A08Rik; Zfp692; Zfp672; 1700047K16Rik; Sh3bp5l; Lypd8; Gm12251; Gm12252; 1810065E05Rik; Gm12253; 4930504O13Rik; Olfr30; Olfr333-ps1; Olfr332; Olfr331; Gm12254; Olfr330; Gm12255; Olfr329-ps; Olfr328; Olfr224; Olfr326-ps1; Olfr325; Olfr324; 2210407C18Rik; Olfr323; Trim58; Olfr322; Gm22599; Olfr320; Gm12570; Olfr319; Olfr318; Olfr317; Olfr316; Olfr315; Olfr314; Fam183b; Olfr313; Olfr312; Olfr311; Gm12258; Gm12259; 2810021J22Rik,2,FALSE; TRUE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr11_59840000_60520000,-0.2998204,-0.44361014,-0.326987564,-0.384195786,-0.024088824,-0.210942336,-0.213463118,-0.183851427,-0.184560882,0.01147992,674,9,Nt5m; Gm12714; 1810063I02Rik; Med9os; Med9; Rasd1; Pemt; Gm27511; Rai1; 4930412M03Rik; Srebf1; Mir6921; Mir6922; Tom1l2; Gm12265; Gm27711; Gm12266; Drc3; Atpaf2; Gid4; Gm12268; Gm12267; Drg2; Myo15,1,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr11_60080000_60520000,-0.248277518,-0.536325918,-0.385001293,-0.463169697,-0.165666624,-0.254078709,-0.385986345,-0.349053581,-0.268313678,-0.17344236,675,9,Gm27511; Rai1; 4930412M03Rik; Srebf1; Mir6921; Mir6922; Tom1l2; Gm12265; Gm27711; Gm12266; Drc3; Atpaf2; Gid4; Gm12268; Gm12267; Drg2; Myo15,1,FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr11_88240000_88840000,-0.185785734,-0.120425392,-0.293224494,0.234688487,0.017531378,-0.187119406,-0.078094068,0.379040069,0.222774221,0.156805167,725,9,Gm38534; Ccdc182; Gm11509; Msi2; Mir378b; Gm15893; Gm11510; C030037D09Rik; Gm11493; Akap1,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr11_102680000_103320000,-0.09065535,-0.338840069,-0.22949377,-0.195320191,0.088284149,-0.099639439,-0.294382012,-0.20001555,0.064487495,0.233061336,744,9,Meioc; Ccdc43; Gm11637; Gm16342; Adam11; Gjc1; Gm22683; Higd1b; Eftud2; Gm26668; Ccdc103; Fam187a; Gfap; Kif18b; C1ql1; 2410004I01Rik; Dcakd; Mir6931; Nmt1; Plcd3; Acbd4; Hexim1; Hexim2; Fmnl1; Gm20511; 1700023F06Rik; Spata32; Map3k14; 1700028N14Rik,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr11_119040000_119480000,-0.355363425,-0.455209811,-0.533411171,-0.595775909,-0.202170785,-0.07279516,-0.548462361,-0.390464422,-0.480365611,-0.129012522,786,9,Cbx8; Gm26508; Cbx4; Gm11754; Gm11755; Tbc1d16; Gm26888; Mir6934; Gm11753; Gm11752; Ccdc40; Gaa; Eif4a3; Card14; Sgsh; Slc26a11; Mir1932; Rnf213; A930037H05Rik,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr12_7960000_8760000,-0.195124434,-0.092372028,-0.070100684,0.092993418,0.654277674,-0.062472403,-0.305640372,0.103022558,0.289203543,0.617004896,790,9,Apob; Gm33037; Ldah; Gm48898; Gdf7; Hs1bp3; Gm48071; Gm48075; Gm48076; BC106175; Rhob; 5033421B08Rik; Slc7a15; Pum2,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr12_8320000_8760000,-0.496922635,-0.496013796,-0.351632695,-0.285295566,0.360693948,0.130030313,-0.661970636,-0.213476728,-0.044773405,0.709540102,791,9,Hs1bp3; Gm48071; Gm48075; Gm48076; BC106175; Rhob; 5033421B08Rik; Slc7a15; Pum2,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr12_10560000_11360000,0.022068929,-0.134887626,0.017480734,0.254581495,0.498209269,0.058698611,0.081450154,0.032153217,0.299906128,0.655328389,792,9,Gm4928; Pgk1-rs7; Gm48082; 7420701I03Rik; Kcns3; Gm48088; 9530020I12Rik; Msgn1; 1700034J04Rik; Gen1; Smc6; Mir7675; Vsnl1,2,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; TRUE; FALSE; FALSE; FALSE
chr12_55240000_55760000,-0.417576284,-0.39220172,-0.075749775,0.10008179,0.462224576,-0.178628183,-0.379761012,-0.265646056,0.03724031,0.514073864,865,9,Srp54b; AC166323.1; Ppp2r3c; 1110008L16Rik; Psma6; Rpl18a-ps1; Nfkbia; Gm36634; Aldoart2; Insm2; Ralgapa1,1,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE
chr12_69160000_70000000,0.090368612,-0.30202154,-0.169279283,0.105115263,0.41930381,0.003227978,-0.255978334,-0.071348113,0.023718389,0.54011036,886,9,Lrr1; Rpl36al; AC099934.1; Mgat2; Dnaaf2; AC099934.2; 9330151L19Rik; Pole2; Gm47545; Klhdc1; Gm15561; Klhdc2; Nemf; Gm47299; Rn7s2; Gm47305; Gm18113; Gm9887; Arf6; 5830428M24Rik; Gm23018; Vcpkmt; Sos2; Gm24449; L2hgdh; Atp5s; Cdkl1; Mir681; 4930512B01Rik; Map4k5; Gm18030; 4931403G20Rik; Atl1; Gm6316; Gm22058; Gm3086; Sav1; Gm19144; Gm19221; Gm23579,3,FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr12_72080000_73000000,0.030874785,-0.133734342,0.08561092,-0.022332878,0.477659407,0.007685956,-0.067764124,0.103608318,0.206388385,0.625286853,894,9,L3hypdh; Jkamp; Ccdc175; Gm18243; Gm24466; Rtn1; Lrrc9; Gm44392; Pcnx4; Gm4756; Ly6e-ps1; Dhrs7; Gm48143; Ppm1a; Gm33785; 4930447C04Rik; Six6; Gm26709; Gm38170,1,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE
chr12_74320000_75400000,-0.532637448,-0.391565876,-0.443886454,-0.537728889,-0.566393828,-0.406276221,-0.416992547,-0.555970169,-0.498236512,-0.344790636,898,9,Gm9544; Gm47618; Gm47619; Gm39473; 4930442G10Rik; Kcnh5; Rhoj,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr12_76360000_76800000,-0.22799729,-0.497769144,-0.143487105,-0.015961714,0.640129014,0.024907812,-0.38745068,-0.036744528,0.350382191,1.00846427,900,9,Zbtb25; Zbtb1; 4930426I24Rik; Hspa2; Ppp1r36; Gm25563; Gm10451; Gm47053; Plekhg3; Mir5135; AI463170; Sptb; Gm24010; Churc1; Fntb; Gpx2; Rab15,3,TRUE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE
chr12_78000000_79320000,-0.220412044,-0.42846736,-0.177149959,-0.194943504,0.183770294,0.235683025,-0.102801504,-0.022287362,0.301196434,0.254270314,905,9,Gm24994; Gm6657; Gm48226; Gphn; Gm18899; Gm48225; Gm48224; Gm48231; Gm48230; Fam71d; Mpp5; Gm25225; Atp6v1d; Eif2s1; Plek2; Tmem229b; Plekhh1; Pigh; AC165249.1; Gm27297; Gm8255; Arg2; Gm48780; Vti1b; Gm17195; Gm17194; Rdh11; Rdh12; Zfyve26; Rad51b,1,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE
chr12_80440000_80960000,-0.356217839,-0.403454294,-0.056596149,-0.091070476,0.204814685,-0.208432937,-0.370468678,-0.108329343,0.02943442,0.266500751,914,9,Exd2; 2310002D06Rik; Gm26777; Galnt16; 4933406B15Rik; Gm46364; Gm23817; Gm47852; Erh; Gm47879; Slc39a9; Gm47874; Plekhd1os; Plekhd1; Ccdc177; Gm26796; Gm47941; Susd6; Gm26545; Gm23298; 1700052I22Rik; Gm20337; Srsf5; Slc10a1,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr12_83040000_84400000,-0.066387322,-0.133239405,0.023182841,-0.112685007,0.235192688,0.007331367,-0.339450228,0.080420564,-0.085390332,0.342394231,923,9,Rgs6; Gm29530; 4933436F18Rik; 1700030I03Rik; Dpf3; Gm47184; Dcaf4; Zfyve1; Gm26623; Gm6722; Rbm25; Gm29361; Psen1; Gm47666; Gm18592; Gm47681; Papln; Numb; Gm46367; Gm47748; Gm3791; Gm26571; Riox1; Heatr4; Acot2; Acot1; Gm47943; Acot4; AC133183.1; 4732463B04Rik; Acot3; Acot5; Gm8385; Acot6; Dnal1; Pnma1; Elmsan1; Gm19327; Gm31513; Gm47447; Gm5436; Ptgr2; Gm47484; Zfp410; Fam161b; Coq6; Entpd5,2,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE
chr12_84400000_85720000,-0.036496346,-0.256966124,0.162367511,0.132492259,0.180393022,0.024738513,-0.241114112,0.120723708,0.216003377,0.294650406,925,9,Entpd5; Bbof1; Rnf113a2; Aldh6a1; Lin52; Vsx2; Abcd4; Vrtn; Syndig1l; Gm48573; Npc2; Isca2; Ltbp2; D030025P21Rik; Gm48709; Gm17139; Arel1; Gm17193; Fcf1; Ylpm1; Prox2os; Prox2; Gm38355; Dlst; Rps6kl1; Pgf; Gm45930; Eif2b2; Mlh3; Mir6938; Gm46369; Acyp1; Zc2hc1c; Nek9; Tmed10; Gm47820; Gm47817; Gm47819; Gm40477; Fos; Gm32296; Gm47863; Jdp2; Gm33312; Batf; n-R5s64; Gm47285,5,FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; TRUE; FALSE; TRUE; FALSE; FALSE
chr12_85720000_87480000,-0.089548214,-0.102363697,0.297232604,0.26302066,0.258407162,0.051098067,-0.141637328,0.221029403,0.437763468,0.402898886,931,9,Gm47901; Flvcr2; Erg28; Ttll5; Gm26531; Tgfb3; Gm37804; Gm48008; Ift43; Gm805; Gpatch2l; 4732487G21Rik; Gm48101; Esrrb; AC102689.1; Gm27993; Gm22004; Vash1; Angel1; Gm17138; Lrrc74a; Gm25888; Gm10095; Irf2bpl; Gm26698; Cipc; Zdhhc22; Tmem63c; Gm25847; Gm15745; Gm18499; Ngb; Pomt2; Gstz1; Gm6566; Tmed8; Samd15; Noxred1; Vipas39; Ahsa1; Gm47293; Ism2; Sptlc2; Gm26764; Gm48806; Gm48873; Gm8557; Alkbh1; Mir3068; Mir3068; Gm29362; Slirp; Snw1,1,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr12_86640000_87480000,0.116459795,-0.183447778,0.058827606,0.29865811,0.457670015,-0.121954912,-0.407421889,0.215467891,0.232483167,0.522111933,936,9,AC102689.1; Gm27993; Gm22004; Vash1; Angel1; Gm17138; Lrrc74a; Gm25888; Gm10095; Irf2bpl; Gm26698; Cipc; Zdhhc22; Tmem63c; Gm25847; Gm15745; Gm18499; Ngb; Pomt2; Gstz1; Gm6566; Tmed8; Samd15; Noxred1; Vipas39; Ahsa1; Gm47293; Ism2; Sptlc2; Gm26764; Gm48806; Gm48873; Gm8557; Alkbh1; Mir3068; Mir3068; Gm29362; Slirp; Snw1,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr12_87040000_87480000,0.172121188,-0.40277863,-0.149806357,0.204118167,0.184440509,-0.202552631,-0.544310793,0.085885735,0.358369768,0.209260985,938,9,Tmem63c; Gm15745; Gm18499; Ngb; Pomt2; Gstz1; Gm6566; Tmed8; Samd15; Noxred1; Vipas39; Ahsa1; Gm47293; Ism2; Sptlc2; Gm26764; Gm48806; Gm48873; Gm8557; Alkbh1; Mir3068; Mir3068; Gm29362; Slirp; Snw1,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr12_108160000_108880000,-0.272468257,-0.068430998,0.17641667,0.38624519,0.32431047,0.044075452,-0.195346043,0.253383341,0.60271954,0.232694624,988,9,Setd3; Ccnk; Ccdc85c; Hhipl1; 4930478K11Rik; Cyp46a1; Eml1; Gm15636; Gm16596; Evl; Mir342; Degs2; Gm33467; Gm23872; Gm48048; Gm33682; Gm34220; Yy1; Slc25a29; Slc25a47; Mir345; Wars; Gm22079; 5033424D13Rik,1,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr12_110400000_111800000,-0.088002936,-0.455844554,-0.234385511,-0.325995858,0.039176173,0.117798335,-0.378495111,-0.060641594,-0.116959221,0.025516088,1000,9,Ppp2r5c; Gm19605; AC152827.1; Gm35558; Gm35558; Gm35558; Dync1h1; Gm17111; 1700001K19Rik; Gm27299; Hsp90aa1; Wdr20; Mok; 4921507G05Rik; Gm26912; Zfp839; Mpc1-ps; Cinp; Gm48405; Tecpr2; Rps19-ps6; Ankrd9; Gm48630; 6030440G07Rik; Gm48631; Rcor1; Gm46379; Gm48632; 4930595D18Rik; Traf3; Amn; A230087F16Rik; Cdc42bpb; Lbhd2; Exoc3l4; Gm10425; Tnfaip2; Gm40578; Gm266; Eif5; Snora28; Gm48248; 2810029C07Rik; Mark3; Gm48286; Ckb; Trmt61a; Gm36635; Bag5; Apopt1; Gm15995; Gm15996; Klc1,1,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr12_110880000_111800000,-0.23359575,-0.531537572,-0.326006076,-0.297552605,0.034606759,0.083773753,-0.480405819,-0.174731268,-0.174281286,0.02139877,1001,9,Cinp; Gm48405; Tecpr2; Rps19-ps6; Ankrd9; Gm48630; 6030440G07Rik; Gm48631; Rcor1; Gm46379; Gm48632; 4930595D18Rik; Traf3; Amn; A230087F16Rik; Cdc42bpb; Lbhd2; Exoc3l4; Gm10425; Tnfaip2; Gm40578; Gm266; Eif5; Snora28; Gm48248; 2810029C07Rik; Mark3; Gm48286; Ckb; Trmt61a; Gm36635; Bag5; Apopt1; Gm15995; Gm15996; Klc1,1,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr12_110920000_111400000,0.003411377,-0.420019838,-0.144032414,0.089140734,0.119148754,0.02943907,-0.449047471,-0.130072997,0.115055489,0.087588039,1002,9,Tecpr2; Ankrd9; Gm48630; 6030440G07Rik; Gm48631; Rcor1; Gm46379; Gm48632; 4930595D18Rik; Traf3; Amn; A230087F16Rik; Cdc42bpb,1,FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr12_111720000_113200000,0.021976668,-0.115733661,-0.16253231,0.006346935,0.05641282,0.217058461,0.015712057,0.235759154,0.29887995,0.187640054,1005,9,Apopt1; Gm15995; Gm15996; Klc1; Xrcc3; Zfyve21; Ppp1r13b; Gm19195; Gm3565; 5033406O09Rik; Gm36757; 2010107E04Rik; Tdrd9; Rd3l; Aspg; Mir3073a; Mir3073b; Mir203; Kif26a; Gm20368; Gm38123; E330035G20Rik; A730018C14Rik; B020018J22Rik; A530016L24Rik; Tmem179; Inf2; Adssl1; Siva1; Akt1; Mir6939; Zbtb42; Gm30238; Cep170b; Mir6940; Gm5189; Pld4; Ahnak2; BC022687; Cdca4; Gpr132; Gm47474; 1700127F24Rik; Jag2; Mir6941; Nudt14; Gm26583; Brf1; Gm47541; Btbd6; 9230104M06Rik; Pacs2; Gm44471; Tex22; Mta1; Crip2; Crip1; Tedc1; Gm43310; Tmem121,3,FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE
chr13_40760000_41240000,-0.186905061,-0.175006371,-0.207473785,0.43752447,0.91951764,-0.05769736,-0.373651281,0.02427254,0.507279291,1.064719432,1066,9,Gm6245; Gm7201; Gm35160; Gcnt2; Mir5124a; Gm48192; Gm31683; Gm48188; AC133496.1; A730081D07Rik; Pak1ip1; Tmem14c; Mak; Gm48344; Gcm2; Sycp2l; Gm48510; Elovl2; Rps17-ps1; Gm32063,1,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE
chr13_44520000_45000000,-0.391762925,0.002348046,0.019210429,-0.202190278,0.336832905,-0.211970466,-0.279671426,-0.276354546,-0.263267224,0.336845505,1076,9,Gm34276; Gm47805; Jarid2; Gm22213; Dtnbp1,1,FALSE; FALSE; TRUE; FALSE; FALSE
chr13_63360000_64160000,-0.584097249,-0.529147424,-0.242280602,-0.224740769,-0.181051338,-0.424933782,-0.373428548,0.014453744,0.043971939,0.039398025,1105,9,Fancc; Gm16132; Gm47588; Gm16134; Ptch1; A930032L01Rik; Gm30655; Gm30709; Gm47387; 1700024I08Rik; Gm47390; Gm47417; Gm47418; Ercc6l2; Gm47424; Gm7695; Hsd17b3; Slc35d2; Zfp367; Gm47513,2,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE
chr13_63640000_64400000,-0.78688882,-0.783210475,-0.745083426,-0.714503362,-0.50459755,-0.612309868,-0.742217728,-0.551896475,-0.511085528,-0.287641403,1106,9,Gm47387; 1700024I08Rik; Gm47390; Gm47417; Gm47418; Ercc6l2; Gm47424; Gm7695; Hsd17b3; Slc35d2; Zfp367; Gm47513; Habp4; Cdc14b; Gm46424; 1810034E14Rik; Gm47004; Aaed1; Gm47003; Gm25654; Ctsl; Gm47123; CT030159.1,2,FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr13_74320000_76080000,-0.147924344,-0.167402915,-0.133747821,-0.170830731,0.135259297,-0.237034128,-0.053264883,-0.271555324,-0.20755764,0.094072388,1130,9,Sdha; Gm16125; Ccdc127; Lrrc14b; Zfp72; Gm8227; Ftl1-ps1; Gm47428; Mir692-3; E430024I08Rik; Gm47435; Zfp825; Gm47467; Gm5626; Gm47469; Gm47470; Gm46430; Erap1; Cast; Gm6296; Hnrnpa1l2-ps; Pcsk1; Gm19095; Gm48234; Gm48235; Gm8278; Gm3926; Gm4149; Mir682; Gm23012; 1700037F03Rik; Ell2; Gm48302; Gm23127; Gm8288; Glrx; Rhobtb3; Gm24163; Gm15528; Gm6311; Gm23319; Spata9; Rfesd; Gm4165; Gpr150; Arsk,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr13_75200000_76080000,-0.559223583,-0.431403079,-0.289091757,-0.427544193,0.102854084,-0.413700821,-0.422274352,-0.439855838,-0.371450789,-0.002056722,1134,9,Gm48234; Gm48235; Gm8278; Gm3926; Gm4149; Mir682; Gm23012; 1700037F03Rik; Ell2; Gm48302; Gm23127; Gm8288; Glrx; Rhobtb3; Gm24163; Gm15528; Gm6311; Gm23319; Spata9; Rfesd; Gm4165; Gpr150; Arsk,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr13_112280000_113040000,-0.072866825,0.037318727,0.134175758,0.361874251,0.315808455,0.121908393,-0.070977252,0.109635145,0.175891388,0.601762005,1212,9,Ankrd55; Gm22768; Gm48837; 2810403G07Rik; Gm48876; Gm48879; Il6st; Il31ra; AC154767.1; Ddx4; Slc38a9; Gm47827; Gm18883; Gm47850; Plpp1; Skiv2l2; Gm26943; Dhx29; AC165265.1; Ccno; Mcidas; Cdc20b; Mir449c; Mir449b; Mir449a; Gm10735,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
